"","artist.hotttnesss","bars_start","beats_start","duration","end_of_fade_in","loudness","song.hotttnesss","start_of_fade_out","tatums_start","tempo","terms","time_signature"
"9239",0.365514003,0.23761,0.23761,224.05179,0.223,-16.386,NA,214.988,0.23761,248.079,"country",4
"9240",0,1.15434,0.29569,211.53914,0.262,-9.86,NA,199.889,0.29569,137.495,"chanson",4
"9241",0.43413714,1.02527,0.52001,214.9873,2.31,-11.588,0.682112971,207.337,0.52001,119.612,"pop rap",4
"9242",0.550212244,1.82932,0.572,213.78567,0,-6.065,0.480934213,204.614,0.25226,96.57,"gangster rap",4
"9243",0.275197862,1.13101,0.27135,256.83546,0.45,-10.027,NA,252.064,0.05698,139.603,"pop folk",4
"9244",0.424940331,0.54715,0.54715,207.72526,0.348,-9.727,0.574279877,195.663,0.11387,81.982,"british blues",4
"9245",0.373045954,0.16104,0.16104,189.46567,0,-5.154,NA,183.832,0.16104,151.984,"folk",1
"9246",0.398181055,0.11703,0.11703,310.64771,0.237,-9.013,0.611214623,305.342,0.11703,126.537,"blues-rock",1
"9247",0.398373123,0.42291,0.07112,159.32036,0.363,-8.312,NA,148.132,0.07112,170.474,"parody",4
"9248",0.372307464,0.41431,0.41431,389.61587,0.392,-7.915,0.266955186,383.158,0.20231,139.991,"trance",1
"9249",0.379222861,20.79169,1.30957,183.97995,2.728,-9.689,0.533155192,181.563,0.40929,58.165,"comedy",4
"9250",0.502974636,0.42977,0.42977,266.05669,0,-10.762,0.591291373,253.527,0.2461,153.264,"roots reggae",4
"9251",0.368550448,1.13309,0.16704,223.13751,1.605,-6.752,NA,216.056,0.16704,120.833,"hard house",4
"9252",0.504855154,0.89346,0.40142,265.24689,0.451,-8.387,0.512253654,256.023,0.40142,131.458,"country rock",3
"9253",0.338992803,0.63544,0.20397,206.31465,0.531,-6.447,0.400039657,197.822,0.20397,140.076,"experimental pop",4
"9254",0.216630259,0.47964,0.47964,447.58159,0.218,-7.596,NA,447.582,0.24716,85.915,"tribal house",3
"9255",0.463673869,0.91423,0.45188,143.0722,0,-11.341,0,137.932,0.45188,134.132,"honky tonk",4
"9256",0.297404803,0.67872,0.33316,425.19465,0.299,-8.091,NA,421.483,0.33316,171.991,"lovers rock",4
"9257",0.264351373,0.66736,0.66736,275.82649,0.81,-24.991,NA,263.355,0.22414,32.239,"meditation",1
"9258",0.305093198,1.89422,0.47267,198.26893,0,-5.428,0.334706549,195.454,0.11443,84.913,"death core",4
"9259",0.323017197,1.45812,0.48635,194.63791,2.159,-12.828,0,186.427,0.23968,120.538,"roots reggae",4
"9260",0.25800158,0.53722,0.17954,276.40118,0.165,-9.75,0,262.438,0.17954,168.069,"smooth jazz",4
"9261",0.426009301,0.40127,0.02901,225.54077,0,-5.75,0,218.622,0.02901,160.022,"dancehall",4
"9262",0.256803369,0.20055,0.20055,258.5073,0.16,-7.963,NA,249.208,0.20055,90.027,"cantonese pop",4
"9263",0,1.06934,0.41174,294.13832,0,-4.603,NA,288.322,0.19218,93.328,"los angeles",4
"9264",0.403682949,0.75746,0.39078,203.44118,0.15,-12.293,0,200.87,0.20463,182.542,"chicago blues",4
"9265",0.31267856,0.3278,0.3278,234.05669,0.156,-9.464,NA,234.057,0.06695,115.231,"flamenco",3
"9266",0.26803784,0.69373,0.24048,121.57342,0.194,-8.37,0,113.888,0.24048,132.368,"suomi rock",4
"9267",0,1.89608,0.65953,297.06404,0,-9.633,NA,287.922,0.35001,96.621,"guitar",4
"9268",0,1.23853,0.17612,237.71383,0.131,-7.881,0.471578248,229.959,0.17612,112.965,"europop",4
"9269",0.368054039,1.3069,0.2875,151.97995,0.466,-15.39,NA,142.965,0.2875,123.111,"country blues",4
"9270",0.242514849,0.47841,0.47841,79.80363,0.196,-22.356,NA,71.303,0.28988,158.389,"psychobilly",1
"9271",0.560912657,0.9406,0.30627,224.39138,2.972,-5.229,NA,212.213,0.30627,93.95,"dance pop",4
"9272",0.345284773,2.20818,0.6367,329.42975,21.792,-21.207,NA,299.183,0.24612,76.009,"meditation",3
"9273",0.372229882,1.72685,0.35953,167.65342,0.313,-8.131,NA,164.78,0.35953,88.24,"chanson",4
"9274",0.469425908,0.11542,0.11542,155.6371,0.322,-15.437,0.38293509,146.204,0.11542,108.462,"brill building pop",4
"9275",0.509243099,0.85543,0.35227,265.82159,0.127,-5.742,0.635630038,261.05,0.18538,118.62,"christian rock",4
"9276",0.305024582,0.27949,0.27949,179.98322,0,-16.877,0,165.837,0.27949,84.688,"orchestra",4
"9277",0,0.05474,0.05474,147.1473,0.27,-6.024,NA,139.175,0.05474,140.252,"happy hardcore",4
"9278",0.42951364,0.80817,0.31364,283.32363,3.355,-12.195,NA,273.908,0.06953,118.926,"chill-out",4
"9279",0.267026221,0.98848,0.48752,220.3424,0.27,-7.009,NA,212.254,0.23891,120,"rumba",4
"9280",0.290403491,2.00514,0.66866,267.59791,0,-12.836,NA,248.407,0.33489,89.995,"hip hop",4
"9281",0.376066362,1.19085,0.2211,297.45587,0.206,-4.249,0.699913603,292.659,0.2211,123.829,"big beat",4
"9282",0.434976032,0.61911,0.11645,278.12526,0,-7.352,NA,275.615,0.11645,119.423,"glam metal",4
"9283",0.393457111,0.27457,0.27457,237.19138,0.275,-5.129,0.521659258,233.529,0.27457,164.041,"hip hop",4
"9284",0.453399083,1.28597,0.39457,1819.76771,2.386,-14.402,NA,1813.426,0.17367,134.531,"heavy metal",4
"9285",0,0.72142,0.24083,438.90893,0.177,-11.933,NA,418.162,0.24083,123.003,"hardstyle",4
"9286",0.344103646,1.00561,0.47831,247.09179,0.467,-10.476,NA,240.919,0.21129,105.958,"gospel",4
"9287",0.473613189,0.65704,0.04954,296.54159,0.317,-12.162,NA,293.402,0.04954,106.927,"power pop",4
"9288",0,0.43135,0.43135,174.18404,0.148,-4.861,0,165.465,0.22105,146.93,"ghetto tech",4
"9289",0.442968189,0.99052,0.33448,178.23302,0,-10.984,NA,173.935,0.33448,88.304,"musica",4
"9290",0.394217199,0.52152,0.52152,188.94322,0,-7.549,0.639248489,183.542,0.22285,99.077,"trip hop",4
"9291",0.387081085,0.04694,0.04694,384.60036,0.334,-18.891,0.334706549,365.209,0.04694,92.331,"chamber jazz",4
"9292",0.31802462,0.23085,0.23085,212.63628,0.161,-7.031,NA,204.115,0.23085,154.164,"tejano",1
"9293",0.601436483,0.13465,0.13465,225.09669,0,-6.504,0.829983257,225.097,0.13465,94.234,"hardcore techno",5
"9294",0.400624309,0.54733,0.54733,155.11465,0.642,-9.009,NA,146.245,0.54733,123.869,"flamenco",1
"9295",0.584836889,1.06883,0.3637,392.82893,1.031,-5.295,NA,381.991,0.1873,85.083,"soft rock",4
"9296",0.533085375,1.02405,0.41581,267.80689,0.212,-4.96,0.604094083,252.105,0.11081,96.98,"alternative metal",4
"9297",0.454231157,1.0467,0.31403,226.5073,0.117,-12.108,NA,223.527,0.31403,82.048,"pop rock",4
"9298",0.443245313,0.4904,0.14933,132.17914,0,-5.021,NA,132.179,0.14933,178.249,"experimental rock",4
"9299",0.374449431,0.89141,0.20584,271.12444,0.351,-3.264,0,262.269,0.0338,174.49,"gabba",4
"9300",0.215021295,0.56414,0.56414,513.61914,0,-9.31,0,510.108,0.23764,111.756,"comedy",1
"9301",0.479308459,1.25064,0.30599,354.01098,0,-12.507,0,354.011,0.30599,131.348,"glam rock",4
"9302",0,0.22103,0.22103,171.57179,0,-6.753,0,163.823,0.22103,87.735,"no wave",1
"9303",0.346419947,1.8596,0.38463,358.71302,7.79,-12.835,NA,347.963,0.13921,83.066,"grunge",3
"9304",0.593473085,1.4334,0.75465,228.64934,0,-3.131,NA,220.648,0.41445,90.098,"post-hardcore",4
"9305",0.316354001,0.27932,0.27932,212.92363,0.241,-15.237,0.334706549,206.849,0.27932,112.222,"hard bop",1
"9306",0.463979514,0.30682,0.30682,338.02404,0.274,-26.862,0.569451035,325.381,0.30682,103.562,"free jazz",4
"9307",0.45195769,0.88991,0.22458,217.86077,0.177,-4.182,NA,214.721,0.22458,159.164,"british pop",5
"9308",0.264027101,8.11611,8.11611,53.81179,2.705,-13.481,NA,53.812,7.8198,99.654,"grindcore",1
"9309",0.389847527,0.43186,0.43186,163.10812,0,-9.68,0.375984302,163.108,0.43186,148.077,"western swing",1
"9310",0,0.93539,0.1437,109.322,0.398,-8.244,NA,101.471,0.1437,149.972,"hard house",3
"9311",0.505012392,1.81866,0.59596,207.12444,0.077,-6.808,NA,207.124,0.13713,97.969,"southern rock",4
"9312",0,0.49962,0.49962,314.01751,0.456,-14.744,NA,305.569,0.17663,100.441,"greek",4
"9313",0.225860545,0.84779,0.44606,193.82812,0,-13.87,NA,188.616,0.24271,149.988,"ghetto tech",4
"9314",0.540832552,1.19034,0.56557,248.2673,0.212,-8.19,0.270775999,232.2,0.25463,95.997,"ccm",3
"9315",0.459387425,5.30078,2.35204,173.45261,2.043,-30.712,0.553778846,160.932,1.98344,81.623,"chill-out",5
"9316",0.361483733,1.45041,0.26898,257.09669,2.45,-15.926,NA,247.507,0.26898,103.979,"ccm",5
"9317",0.740373516,2.05074,1.05526,38.3473,0.938,-16.739,NA,38.347,1.05526,121.915,"rock",4
"9318",0.424931835,0.14546,0.14546,200.64608,0,-5.05,0.400039657,194.792,0.14546,94.709,"arabesque",1
"9319",0.328377305,0.3679,0.3679,260.80608,2.049,-10.873,NA,254.601,0.17794,155.01,"detroit techno",4
"9320",0.415114608,1.16295,0.26619,234.31791,0.073,-6.428,0.586108246,224.299,0.11698,133.827,"pop rap",5
"9321",0.468511467,0.46245,0.46245,175.41179,0,-6.939,NA,166.15,0.05918,98.988,"country rock",4
"9322",0.307570735,0.60948,0.0502,228.41424,2.287,-5.996,NA,218.918,0.0502,109.994,"dark wave",4
"9323",0.405031298,0.8455,0.35638,425.19465,0.583,-4.163,NA,420.328,0.11059,121.982,"british pop",4
"9324",0.550422825,0.1764,0.1764,209.05751,0.311,-4.159,0.561164085,197.045,0.1764,156.758,"black metal",4
"9325",0.42011418,0.8617,0.21426,183.87546,0.141,-17.087,0,176.327,0.21426,95.073,"blues-rock",4
"9326",0.426851853,0.20426,0.20426,182.80444,0.311,-9.039,0,171.828,0.03676,179.318,"tejano",1
"9327",0,1.71077,1.71077,417.48853,2.043,-21.69,0,406.239,1.71077,53.354,"free jazz",4
"9328",0.423356106,1.6719,1.07793,347.6371,0.851,-19.34,NA,337.212,1.07793,103.69,"tango",3
"9329",0,0.93661,0.43491,279.19628,2.635,-10.78,NA,273.85,0.18622,119.885,"melbourne",4
"9330",0.346683795,1.29601,0.63549,170.73587,0.264,-13.316,0,159.858,0.30843,90.121,"celtic",4
"9331",0.371711094,0.99796,0.07023,183.92771,0.414,-10.976,0,177.58,0.07023,63.991,"space age pop",4
"9332",0.378442737,2.06059,0.41239,81.18812,3.698,-25.359,NA,71.425,0.41239,69.919,"soundtrack",3
"9333",0.607792752,1.06033,0.19521,210.54649,0,-10.992,NA,200.806,0.0515,140.456,"shock rock",4
"9334",0.485682369,0.35469,0.35469,203.49342,0.316,-7.913,0.608339007,189.306,0.35469,91.003,"trip rock",3
"9335",0,0.10737,0.10737,186.87955,0.282,-10.836,NA,168.014,0.10737,137.289,"greek",1
"9336",0.398633286,3.30627,0.85464,238.94159,0,-9.911,0.636273546,230.052,0.54988,99.81,"new jack swing",7
"9337",0.368252039,1.60894,0.44816,78.49751,0.113,-17.795,0.345802234,73.985,0.16395,106.936,"trip hop",4
"9338",0.488536125,1.68645,0.41893,129.59302,0,-3.698,0.360370583,120.076,0.10034,95.075,"grunge",7
"9339",0.346135667,1.7498,0.41339,262.3473,0.287,-7.673,0,234.725,0.07846,89.912,"uk garage",4
"9340",0.364191244,0.70244,0.35668,250.77506,0,-6.188,NA,246.404,0.35668,177.963,"neo soul",4
"9341",0.31470047,0.34362,0.34362,171.98975,0.27,-8.002,0.299877488,163.741,0.34362,181.002,"gaita",1
"9342",0.405143447,0.42875,0.42875,67.3171,0,-2.421,NA,67.317,0.16492,116.338,"parody",1
"9343",0.383357051,0.29312,0.29312,159.9473,0,-32.535,0,156.578,0.29312,72.357,"country rock",1
"9344",0.43893285,4.00513,0.26101,159.26812,0,-10.599,0,159.268,0.26101,80.945,"ccm",7
"9345",0,1.17651,0.40481,228.33587,2.258,-6.252,NA,218.349,0.40481,155.979,"pop folk",4
"9346",0.496381146,2.32541,2.32541,216.34567,3.901,-5.745,NA,216.346,2.1558,178.825,"pop rock",4
"9347",0.349366361,1.03222,0.5552,386.79465,0.173,-10.118,0.473346541,374.015,0.31669,125.787,"blues-rock",3
"9348",0.423976264,0.36819,0.07785,44.30322,0,-2.03,0.499664862,40.316,0.07785,208.167,"straight edge",4
"9349",0.538491128,1.00352,0.08028,261.27628,0.35,-13.817,NA,247.652,0.08028,129.393,"reggae",4
"9350",0.461558452,0.76447,0.269,311.43138,0.228,-9.796,NA,299.125,0.03238,122.267,"new romantic",4
"9351",0.491835806,1.20968,0.30426,246.80444,0,-3.93,0.721487046,231.631,0.07725,135.021,"post-grunge",4
"9352",0.261981713,1.06185,0.41398,253.98812,2.374,-12.896,NA,247.333,0.088,91.97,"rumba",4
"9353",0.402626822,1.25317,0.49804,84.94975,0,-17.346,NA,77.572,0.24131,81.24,"latin jazz",4
"9354",0.586729913,0.87051,0.42928,154.40934,0,-6.609,0.598167314,137.242,0.42928,139.706,"hard rock",4
"9355",0.150857762,0.88023,0.35801,273.29261,0.808,-17.805,0.204429373,266.67,0.09362,114.276,"irish folk",4
"9356",0.528302262,1.22053,0.26783,274.05016,0.125,-6.848,NA,268.22,0.26783,124.013,"twee pop",4
"9357",0.440370731,1.40567,0.4246,162.71628,0,-10.257,0.401486711,162.716,0.18005,126.948,"pop rock",4
"9358",0.273643479,0.68846,0.31979,182.83057,0,-6.865,NA,176.286,0.13591,163.959,"experimental rock",4
"9359",0.318615812,0.25513,0.25513,155.11465,0.181,-11.459,0.408110884,142.338,0.25513,124.595,"freakbeat",4
"9360",0.568201422,0.59122,0.27704,257.14893,0,-6.946,0.634481618,250.329,0.12034,191.406,"dance pop",4
"9361",0.409248013,1.96748,0.54755,202.9971,0.525,-11.772,0.460484845,192.865,0.18833,85,"eurodance",4
"9362",0.370725818,1.20897,0.18065,202.00444,0.096,-12.826,0.462379946,191.263,0.18065,117.58,"horror punk",4
"9363",0.37190048,1.88227,0.23994,291.082,2.403,-23.779,NA,281.995,0.23994,146.008,"chill-out",5
"9364",0.458400494,0.07205,0.07205,497.13587,0.16,-5.839,NA,492.211,0.07205,172.371,"gabba",4
"9365",0.356835221,1.25103,0.56814,71.99302,2.072,-15.686,NA,64.395,0.2341,88.464,"hip hop",4
"9366",0.458549176,0.27162,0.27162,237.11302,0,-3.492,0.557187768,233.355,0.11115,179.001,"stoner rock",4
"9367",0.47630019,0.63287,0.63287,275.9571,0,-3.996,0.584417646,271.569,0.15433,84.159,"death core",1
"9368",0.485682369,0.92151,0.45702,348.44689,0.16,-5.817,0.610642378,345.687,0.22706,131.502,"trip rock",4
"9369",0.604666876,0.24821,0.24821,198.47791,0.183,-5.636,NA,196.058,0.24821,149.492,"british pop",1
"9370",0.549204384,1.05277,0.04606,88.73751,0.298,-11.229,NA,88.738,0.04606,190.333,"punk",5
"9371",0.778673579,1.08556,0.55496,255.99955,0.177,-6.155,0.723348602,253.498,0.20093,113.485,"neo soul",3
"9372",0.311059225,0.57695,0.57695,320.522,0.218,-6.083,NA,302.167,0.3664,144.463,"hip hop",4
"9373",0.343884049,1.26612,0.64188,189.36118,5.515,-10.819,NA,185.481,0.32976,97.103,"neue deutsche welle",3
"9374",0,0.06145,0.06145,78.70649,0,-6.072,NA,75.929,0.06145,111.661,"pop folk",4
"9375",0.249739671,0.59147,0.22898,229.56363,0.202,-11.68,NA,224.467,0.22898,165.904,"lovers rock",4
"9376",0.365841574,1.69941,0.66521,247.74485,0,-13.546,NA,236.466,0.66521,120.444,"jazz funk",4
"9377",0.355320262,1.67692,0.53691,167.36608,5.851,-8.383,NA,167.366,0.15448,122.701,"reggaeton",5
"9378",0.308144061,0.87176,0.87176,197.90322,2.606,-9.241,0,188.714,0.32402,85.515,"rockabilly",1
"9379",0.175411181,0.16883,0.16883,232.93342,0.467,-19.664,NA,218.041,0.16883,173.828,"samba",4
"9380",0.303189557,0.29326,0.29326,209.99791,0.061,-5.993,NA,209.998,0.07622,139.423,"pop folk",1
"9381",0.332856515,1.91125,0.56367,243.66975,0,-5.955,0.265861049,236.832,0.56367,92.471,"blues-rock",3
"9382",0,0.8796,0.19099,286.37995,0.405,-9.383,NA,281.716,0.19099,90.049,"gangster rap",4
"9383",0.390624708,0.89503,0.43242,501.86404,0,-14.442,NA,487.004,0.20169,129.988,"progressive house",4
"9384",0.392977289,0.64912,0.34427,174.28853,0,-5.469,0.266955186,160.955,0.18912,197.631,"garage rock",4
"9385",0.29533282,2.44177,0.60643,391.49669,0.299,-17.91,0,373.394,0.60643,65.097,"illbient",5
"9386",0.425126208,1.26953,0.5116,364.72118,0,-10.202,NA,361.343,0.24399,80.062,"brazilian pop music",4
"9387",0.417745326,0.86559,0.43995,299.49342,0,-6.304,0.63802267,294.568,0.23134,143.01,"dubstep",4
"9388",0.274197771,1.58372,0.65479,176.16934,0.38,-14.714,NA,163.399,0.42703,125.303,"latin jazz",4
"9389",0.468246836,1.53292,0.42435,282.33098,0.299,-9.851,NA,265.822,0.14302,111.532,"folk-pop",3
"9390",0.417885349,0.48657,0.14374,308.74077,0,-8.196,NA,303.444,0.14374,170.966,"soukous",4
"9391",0.049034381,1.14988,0.17992,277.75955,0.061,-12.617,NA,277.76,0.17992,116.052,"irish",3
"9392",0.415408952,1.84928,0.70687,151.43138,0.517,-4.515,0.637016452,147.783,0.70687,104.08,"rap metal",4
"9393",0.397517216,0.60764,0.03341,193.12281,2.595,-12.098,NA,187.246,0.03341,209.955,"blues-rock",4
"9394",0.419967936,0.3293,0.3293,232.98567,0.156,-4.118,0.579728749,227.614,0.3293,90.131,"heavy metal",1
"9395",0.45043213,0.35825,0.35825,221.98812,0.311,-6.131,NA,219.487,0.35825,106.023,"progressive house",4
"9396",0.306784017,1.5028,0.31434,263.13098,0.258,-5.97,0,246.155,0.0232,101.013,"smooth jazz",4
"9397",0.310731085,0.64818,0.64818,128.26077,0.177,-7.068,NA,125.19,0.29068,99.312,"country rock",1
"9398",0.458210742,1.11744,0.55279,229.72036,0.508,-7.336,0.394394856,216.247,0.26978,106.01,"ballad",4
"9399",0.310087326,1.60246,0.79906,110.10567,0.496,-6.566,0,106.04,0.79906,133.96,"freestyle",3
"9400",0.358685666,1.41017,1.41017,264.41098,8.899,-18.576,0.575319688,257.701,1.41017,107.965,"pop rock",4
"9401",0.601729756,2.81236,2.81236,188.26404,7.715,-4.365,0.627531467,188.264,2.81236,153.713,"rap metal",1
"9402",0.453270236,0.71313,0.71313,205.50485,0.67,-7.462,NA,197.869,0.71313,112.181,"soukous",3
"9403",0.405234691,0.89748,0.18748,262.79138,0.171,-5.549,0,250.032,0.18748,172.909,"blues-rock",4
"9404",0.575501205,0.55063,0.077,191.81669,0.485,-4.888,0.345802234,179.821,0.077,128.018,"ccm",3
"9405",0.420412618,0.64383,0.2326,265.09016,0.107,-10.578,0.608552821,265.09,0.2326,143.748,"experimental rock",4
"9406",0.322482578,0.38262,0.38262,219.402,0,-9.07,0.260506007,219.402,0.38262,85.811,"roots reggae",4
"9407",0.455884679,0.08375,0.08375,190.17098,0,-15.494,0.266955186,170.475,0.08375,117.535,"hip hop",4
"9408",0.309901683,1.18979,0.44898,160.83546,0,-10.182,NA,154.732,0.44898,81.649,"los angeles",4
"9409",0.226516083,0.55087,0.55087,208.1171,0.284,-11.703,0.253834736,200.545,0.31634,103.829,"blues",1
"9410",0.352976472,0.21128,0.21128,143.46404,0.148,-8.649,NA,139.401,0.21128,112.032,"chanson",3
"9411",0.412115554,0.30116,0.30116,227.99628,8.028,-22.074,0.355285536,212.904,0.30116,126.615,"symphony",3
"9412",0.333663204,0.69278,0.10837,287.65995,0.229,-12.178,NA,267.366,0.10837,100.811,"ccm",4
"9413",0.386237683,0.35879,0.05788,201.32526,0.45,-6.645,0,198.653,0.05788,201.21,"tejano",4
"9414",0.426851853,1.24721,0.59596,187.97669,0.339,-8.429,NA,181.522,0.4233,196.681,"tejano",4
"9415",0.677087547,0.72471,0.11047,277.28934,0.206,-5.64,0.788862009,277.289,0.11047,98.507,"rock",4
"9416",0.2359896,0.58626,0.07341,247.66649,0.427,-9.305,NA,238.974,0.07341,116.024,"greek",4
"9417",0.31143764,0.61915,0.03823,235.36281,0.287,-8.922,NA,225.739,0.03823,103.916,"southern gospel",4
"9418",0,0.12045,0.12045,190.74567,0.526,-16.39,0.239629098,188.256,0.12045,125.693,"hard bop",1
"9419",0.590449277,0.5947,0.1463,205.16526,0.108,-3.862,0.345802234,199.918,0.1463,134.009,"post-hardcore",4
"9420",0.606630152,0.60859,0.24297,266.21342,0,-7.663,NA,251.722,0.05971,163.881,"hip hop",4
"9421",0.386441097,2.6977,2.21243,175.82975,2.966,-11.798,NA,168.304,1.96919,110.3,"electric blues",4
"9422",0.440107997,0.83194,0.26231,171.12771,0,-6.076,NA,166.597,0.07674,109.44,"alternative metal",3
"9423",0.445216987,0.21269,0.21269,267.17995,0,-10.481,0.400039657,257.66,0.21269,111.81,"pop rap",5
"9424",0.379495651,1.18148,0.1321,227.60444,0.113,-10.459,0,216.004,0.1321,114.216,"ccm",4
"9425",0.497544085,0.09746,0.09746,87.45751,0.797,-25.221,0.482137585,87.458,0.09746,120.234,"classic rock",4
"9426",0.47136205,1.50508,0.36473,127.05914,0.165,-5.454,0.487112195,127.059,0.08322,105.434,"gabba",4
"9427",0.3283663,0.42379,0.42379,227.082,0,-9.527,0,222.058,0.42379,146.606,"brazilian jazz",4
"9428",0.532803542,0.79715,0.31695,294.19057,0.287,-6.805,NA,284.549,0.07565,124.517,"rock",4
"9429",0.383140731,0.22896,0.22896,161.88036,0.194,-3.471,0,156.462,0.0495,166.531,"country rock",1
"9430",0.332870567,0.97092,0.63886,246.04689,0.519,-18.679,0.265861049,238.51,0.63886,186.511,"piano blues",4
"9431",0.308058363,0.41616,0.41616,131.68281,1.16,-6.583,0.379523324,121.922,0.21747,151.199,"disco",1
"9432",0.365026438,2.37533,0.12078,264.07138,0.229,-5.878,NA,259.065,0.12078,80.672,"salsa",7
"9433",0.453850265,0.31502,0.31502,188.31628,4.743,-10.553,0.490808488,169.842,0.15392,186.393,"hip hop",4
"9434",0.879236745,5.72876,0.82051,242.62485,0,-2.198,0.74302504,236.495,0.34039,90.18,"hip hop",4
"9435",0.320507918,0.76945,0.19963,302.28853,0.467,-20.869,0.299702337,289.622,0.06144,104.989,"post-grunge",4
"9436",0.378649979,2.00789,0.52941,256.39138,4.098,-18.41,NA,233.976,0.52941,79.86,"soundtrack",4
"9437",0.618219159,0.80323,0.07408,169.87383,0.218,-4.716,0.676467189,162.453,0.07408,166.864,"hardcore punk",4
"9438",0.458595403,0.21802,0.21802,236.95628,0,-6.774,0.463489662,224.374,0.21802,142.82,"gangster rap",5
"9439",0.872838921,1.73444,0.36594,266.84036,0.165,-4.919,0.614747884,262.815,0.19531,87.525,"gangster rap",4
"9440",0.306676094,1.58139,0.23067,878.75873,0.137,-12.798,NA,871.108,0.23067,89.3,"qawwali",3
"9441",0.568201422,0.78699,0.26699,232.202,0.205,-17.938,0.234995406,220.578,0.26699,130.229,"dance pop",4
"9442",0.37790448,1.22791,0.31706,219.61098,0,-12.301,0.212045406,201.741,0.08907,136.217,"chill-out",4
"9443",0.478490733,1.17921,0.49232,397.08689,0,-5.456,0.215080319,397.087,0.14795,87.351,"jungle music",4
"9444",0.563362694,0.66423,0.30822,267.83302,3.634,-8.358,NA,253.214,0.139,170.192,"ballad",4
"9445",0.352919184,0.89647,0.4319,568.78975,0.566,-5.408,NA,556.64,0.19672,128.518,"black metal",4
"9446",0.190346162,0.60148,0.07699,273.8673,0.316,-9.958,NA,258.827,0.07699,113.557,"roots rock",4
"9447",0.351717751,1.30477,0.31552,156.55138,0.148,-22.359,0,150.169,0.06743,134.539,"honky tonk",4
"9448",0.455495289,1.37751,0.79833,379.29751,0,-3.738,NA,379.298,0.49154,100.078,"avantgarde metal",4
"9449",0.35303574,0.18369,0.18369,188.26404,0,-18.335,NA,185.504,0.18369,78.498,"country blues",1
"9450",0.526182556,1.98228,0.40784,167.78404,0.374,-9.966,0.550647153,162.342,0.21079,166.09,"hardcore punk",7
"9451",0.402054897,0.08597,0.08597,242.31138,0.606,-13.715,NA,239.514,0.08597,143.29,"louisiana blues",1
"9452",0.357470403,0.46239,0.46239,162.24608,0.162,-15.925,0.252445819,160.189,0.21405,116.083,"delta blues",3
"9453",0.33792075,0.72406,0.22408,142.70649,0.172,-7.954,NA,133.701,0.22408,120.227,"ccm",3
"9454",0.610731463,0.61207,0.08631,318.61506,0.287,-4.43,NA,301.238,0.08631,232.709,"blues-rock",3
"9455",0.406409656,0.12187,0.12187,119.30077,0.885,-8.977,0,111.961,0.12187,151.357,"glam rock",4
"9456",0.412699765,0.41226,0.06665,251.55873,0.723,-5.794,NA,242.602,0.06665,173.974,"dancehall",4
"9457",0.441559083,2.09031,0.61493,277.55057,0.188,-9.776,0.33888672,264.597,0.25196,80.975,"honky tonk",4
"9458",0.420692588,0.33315,0.33315,342.09914,0.084,-5.097,0.265861049,327.86,0.13896,154.113,"blues-rock",4
"9459",0.288050285,0.70291,0.70291,228.38812,0.316,-16.107,NA,222.441,0.40009,99.381,"blues",1
"9460",0.305101217,1.19532,0.80251,344.21506,8.388,-9.985,NA,324.238,0.60611,153.939,"chanson",4
"9461",0.388752603,0.473,0.14181,185.83465,0.063,-7.541,0.53066303,180.024,0.14181,146.051,"flamenco",4
"9462",0.576903816,0.08855,0.08855,269.34812,0,-2.976,0.773292762,262.931,0.08855,124.915,"rap rock",1
"9463",0.755149913,3.34055,0.2889,152.0322,0,-15.95,0.540786009,135.697,0.2889,91.087,"pop rock",5
"9464",0.384611084,2.5541,0.37611,124.9171,0,-10.963,NA,122.253,0.15029,64.996,"classic country",4
"9465",0,0.78095,0.2686,230.21669,0.247,-6.321,NA,220.688,0.2686,109.974,"pop folk",4
"9466",0.458592025,1.48379,0.11043,238.52363,0,-8.14,0.496175336,233.506,0.11043,88.011,"urban folk",4
"9467",0.198800845,1.01254,0.34354,196.44036,0.079,-12.957,NA,184.982,0.34354,180.854,"los angeles",5
"9468",0.383914995,0.94416,0.40964,259.21261,0.147,-7.742,0.495359006,248.094,0.05829,113.41,"jazz funk",5
"9469",0.619431422,0.364,0.364,419.70893,0.178,-5.584,NA,399.418,0.364,109.522,"hip hop",4
"9470",0.316721954,0.07151,0.07151,12.72118,0,-13.537,NA,12.721,0.07151,84.606,"hip hop",1
"9471",0.497544085,1.70511,1.70511,63.63383,3.582,-31.708,0.437036204,63.634,0.84515,35.351,"classic rock",1
"9472",0.439438996,1.37941,0.82218,215.64036,0,-7.742,0.262308997,206.118,0.45191,110.462,"british pop",4
"9473",0.43568407,0.6022,0.6022,330.63138,0.548,-13.527,0.39169489,311.043,0.17367,70.784,"chamber pop",1
"9474",0.349912612,1.07718,0.43015,154.27873,0,-8.073,0.265861049,148.579,0.10693,92.755,"filk",4
"9475",0.387113765,1.4043,0.4598,216.21506,0.177,-10.172,0.212045406,203.558,0.2228,127.601,"lovers rock",4
"9476",0.377828215,0.0508,0.0508,278.56934,0,-4.842,NA,275.818,0.0508,156.581,"post-grunge",1
"9477",0,5.16331,3.15748,377.75628,3.216,-27.905,NA,342.877,3.15748,66.807,"bel canto",3
"9478",0.578301634,0.52867,0.52867,343.43138,0.299,-9.808,0.614006173,321.788,0.21768,94.705,"soft rock",4
